0x0027Ad3bee42b9B6f33509713b453E3a0d41b0f2,0.0000507647278479
0x0068e91105B0D2c52de69c6eFB6329B66B1cDac5,0.0001228468249418
0x017eB7F0a942B30F9A3680990D769a20b32217bd,0.0099627605871874
0x0338CE5020c447f7e668DC2ef778025CE398266B,0.0400781187247116
0x03cE7863A2b62f4E227fD98605B79BEb32618c76,0.0009900775822562
0x043bd8f57401E46a5da19545FfB50370202CC179,0.0059482780171263
0x04f004eB2431E8F79FE0c671c807eCb2F5cc71Ff,0.0018363760023240
0x052328049Cad120F993042e7F78B4Ef15140CF1c,0.0370122703899921
0x05c4BD007cAe43b875Fe5E0D036F77fb94c59Ba5,0.0000585113927686
0x0666E704e2a3C55935E383AAD9997B206d555BAA,0.0016303200559014
0x070Fb8e20E35CD2AEA531dEBb1e4d533A5161Ab5,0.0560044510868700
0x081aB2fa7f8F4d9E89F017ca1195b0CC75245AeE,0.0000002844612548
0x0887360965511B7cB918Db24C7ed9aF5eAcbecB2,0.0086154278241985
0x099c05E9b52786c7Ac9768D145A19cc7f5892044,0.0000000122742948
0x099C50BeE65EeCDcd209C38f1207fc334ea5eaB1,0.0285279245415003
0x09b087A70087F14077101288bf5BAd0667B006ad,0.0007455250445312
0x09Fa38EBa245bb68354B8950FA2fe71f02863393,0.0225783783939094
0x0a1f2e1a4585bbf5E54a894FffA74133654BfaDC,0.0727160422415798
0x0aaf38602F6f5778ddd5f4781592B9574d5Fbb7E,0.0089744432554643
0x0aFDf532fDe70719073FC9c30BE1A0c0C844aEde,0.0000003508662491
0x0b1EdCb3C4Cf526B1b3b7881cCbf110C51A49654,0.0005705303901202
0x0b5A3054E7d7c25c23eE8B7fD7CbA3d2660Bc6A0,0.0828037674941229
0x0dC437c879FaDa4Ac7E5554b0F8F1EE78343C26B,0.1939695747210750
0x0DEdD9ed281A4cb7fbc91A4Ef7790dd8F669C899,5.9775401597827800
0x0e066ED845a6853557A0d580b3BA998b0283ACA8,2.3663054737593700
0x0E3085c3Ed7B3E7F03780bF4230772E8E0F2E441,0.0004563885643085
0x0eE0B4D2Ff7e7b02c011178D9440D05F50cE2EE3,0.0000090556155742
0x0f3965Ed57a54C303271d230C4803EB5cfBF8F1a,0.0000016030504432
0x0F46540678c7e6D2eF983B382CC07Fa815AB148c,0.0007862327115770
0x0f820E108421D97432BeF1696205aC6F9f79EACe,0.0006443550058249
0x1002D9E169D5389574c381a2cf0f7e0D798e920f,0.0020688294714577
